Time,Range,Vel,Lat_nominal,Lon_nominal,Alt_nominal
52.1,20.1,2597.8,65.309624,-147.450165,81.1
52.2,20.2,2596.8,65.310219,-147.450043,81.4
52.3,20.3,2595.9,65.310822,-147.449936,81.6
52.4,20.3,2595,65.311417,-147.449814,81.9
52.5,20.4,2594.1,65.312012,-147.449707,82.1
52.6,20.5,2593.1,65.312607,-147.449585,82.4
52.7,20.5,2592.2,65.31321,-147.449463,82.6
52.8,20.6,2591.3,65.313805,-147.449356,82.9
52.9,20.7,2590.4,65.3144,-147.449249,83.1
53,20.7,2589.4,65.314995,-147.449127,83.4
53.1,20.8,2588.5,65.315598,-147.449005,83.6
53.2,20.9,2587.6,65.316193,-147.448898,83.9
53.3,20.9,2586.7,65.316788,-147.448776,84.1
53.4,21,2585.7,65.317383,-147.448669,84.4
53.5,21.1,2584.8,65.317978,-147.448547,84.6
53.6,21.1,2583.9,65.318573,-147.448425,84.9
53.7,21.2,2583,65.319176,-147.448318,85.1
53.8,21.3,2582,65.319771,-147.448212,85.4
53.9,21.3,2581.1,65.320366,-147.44809,85.6
54,21.4,2580.2,65.320969,-147.447968,85.9
54.1,21.5,2579.3,65.321564,-147.447845,86.1
54.2,21.5,2578.3,65.322159,-147.447739,86.4
54.3,21.6,2577.4,65.322754,-147.447617,86.6
54.4,21.7,2576.5,65.323349,-147.44751,86.9
54.5,21.7,2575.6,65.323952,-147.447388,87.1
54.6,21.8,2574.6,65.324547,-147.447281,87.4
54.7,21.9,2573.7,65.325142,-147.447159,87.6
54.8,21.9,2572.8,65.325737,-147.447052,87.9
54.9,22,2571.9,65.326332,-147.44693,88.1
55,22.1,2570.9,65.326927,-147.446823,88.4
55.1,22.1,2570,65.32753,-147.446701,88.6
55.2,22.2,2569.1,65.328125,-147.446594,88.8
55.3,22.3,2568.2,65.32872,-147.446472,89.1
55.4,22.3,2567.2,65.329315,-147.446365,89.3
55.5,22.4,2566.3,65.32991,-147.446243,89.6
55.6,22.5,2565.4,65.330505,-147.446136,89.8
55.7,22.5,2564.5,65.3311,-147.446014,90.1
55.8,22.6,2563.6,65.331696,-147.445908,90.3
55.9,22.7,2562.6,65.332298,-147.445786,90.6
56,22.7,2561.7,65.332893,-147.445663,90.8
56.1,22.8,2560.8,65.333488,-147.445557,91.1
56.2,22.9,2559.9,65.334084,-147.44545,91.3
56.3,22.9,2558.9,65.334679,-147.445328,91.6
56.4,23,2558,65.335274,-147.445221,91.8
56.5,23.1,2557.1,65.335869,-147.445099,92.1
56.6,23.1,2556.2,65.336464,-147.444992,92.3
56.7,23.2,2555.3,65.337051,-147.44487,92.6
56.8,23.3,2554.3,65.337646,-147.444763,92.8
56.9,23.3,2553.4,65.338242,-147.444641,93
57,23.4,2552.5,65.338837,-147.444534,93.3
57.1,23.5,2551.6,65.339432,-147.444412,93.5
57.2,23.5,2550.7,65.340027,-147.444305,93.8
57.3,23.6,2549.7,65.340622,-147.444183,94
57.4,23.7,2548.8,65.341217,-147.444077,94.3
57.5,23.7,2547.9,65.341812,-147.443954,94.5
57.6,23.8,2547,65.342407,-147.443832,94.8
57.7,23.9,2546.1,65.343002,-147.443726,95
57.8,23.9,2545.1,65.343597,-147.443604,95.3
57.9,24,2544.2,65.344193,-147.443497,95.5
58,24.1,2543.3,65.344788,-147.443375,95.8
58.1,24.1,2542.4,65.345383,-147.443253,96
58.2,24.2,2541.4,65.345978,-147.443146,96.2
58.3,24.3,2540.5,65.346573,-147.443024,96.5
58.4,24.3,2539.6,65.347168,-147.442917,96.7
58.5,24.4,2538.7,65.347763,-147.44281,97
58.6,24.5,2537.8,65.348358,-147.442688,97.2
58.7,24.5,2536.9,65.348953,-147.442581,97.5
58.8,24.6,2535.9,65.349548,-147.442459,97.7
58.9,24.7,2535,65.350143,-147.442352,98
59,24.7,2534.1,65.350739,-147.44223,98.2
59.1,24.8,2533.2,65.351334,-147.442123,98.4
59.2,24.9,2532.3,65.351921,-147.442001,98.7
59.3,24.9,2531.3,65.352516,-147.441895,98.9
59.4,25,2530.4,65.353111,-147.441788,99.2
59.5,25.1,2529.5,65.353706,-147.441666,99.4
59.6,25.1,2528.6,65.354301,-147.441559,99.7
59.7,25.2,2527.7,65.354897,-147.441437,99.9
59.8,25.3,2526.8,65.355492,-147.44133,100.1
59.9,25.3,2525.8,65.356079,-147.441208,100.4
60,25.4,2524.9,65.356674,-147.441101,100.6
60.1,25.4,2524,65.357269,-147.440979,100.9
60.2,25.5,2523.1,65.357864,-147.440872,101.1
60.3,25.6,2522.2,65.358459,-147.44075,101.4
60.4,25.6,2521.2,65.359047,-147.440643,101.6
60.5,25.7,2520.3,65.359642,-147.440521,101.9
60.6,25.8,2519.4,65.360237,-147.440414,102.1
60.7,25.8,2518.5,65.360832,-147.440292,102.3
60.8,25.9,2517.6,65.361427,-147.440186,102.6
60.9,26,2516.7,65.362015,-147.440063,102.8
61,26,2515.7,65.36261,-147.439957,103.1
61.1,26.1,2514.8,65.363205,-147.439835,103.3
61.2,26.2,2513.9,65.3638,-147.439728,103.5
61.3,26.2,2513,65.364395,-147.439606,103.8
61.4,26.3,2512.1,65.364983,-147.439499,104
61.5,26.4,2511.2,65.365578,-147.439377,104.3
61.6,26.4,2510.2,65.366173,-147.43927,104.5
61.7,26.5,2509.3,65.36676,-147.439148,104.8
61.8,26.6,2508.4,65.367355,-147.439041,105
61.9,26.6,2507.5,65.36795,-147.438934,105.2
62,26.7,2506.6,65.368546,-147.438812,105.5
62.1,26.8,2505.7,65.369133,-147.438705,105.7
62.2,26.8,2504.8,65.369728,-147.438583,106
62.3,26.9,2503.8,65.370323,-147.438477,106.2
62.4,27,2502.9,65.370911,-147.43837,106.4
62.5,27,2502,65.371506,-147.438248,106.7
62.6,27.1,2501.1,65.372101,-147.438141,106.9
62.7,27.2,2500.2,65.372688,-147.438019,107.2
62.8,27.2,2499.3,65.373283,-147.437912,107.4
62.9,27.3,2498.3,65.373878,-147.43779,107.7
63,27.4,2497.4,65.374474,-147.437683,107.9
63.1,27.4,2496.5,65.375061,-147.437561,108.1
63.2,27.5,2495.6,65.375656,-147.437454,108.4
63.3,27.6,2494.7,65.376251,-147.437332,108.6
63.4,27.6,2493.8,65.376839,-147.437225,108.9
63.5,27.7,2492.9,65.377434,-147.437103,109.1
63.6,27.8,2491.9,65.378029,-147.436996,109.3
63.7,27.8,2491,65.378616,-147.436874,109.6
63.8,27.9,2490.1,65.379211,-147.436768,109.8
63.9,28,2489.2,65.379799,-147.436646,110.1
64,28,2488.3,65.380394,-147.436539,110.3
64.1,28.1,2487.4,65.380989,-147.436417,110.5
64.2,28.2,2486.5,65.381577,-147.43631,110.8
64.3,28.2,2485.6,65.382172,-147.436188,111
64.4,28.3,2484.6,65.382759,-147.436081,111.2
64.5,28.4,2483.7,65.383354,-147.435959,111.5
64.6,28.4,2482.8,65.383949,-147.435852,111.7
64.7,28.5,2481.9,65.384537,-147.435745,112
64.8,28.6,2481,65.385132,-147.435623,112.2
64.9,28.6,2480.1,65.385719,-147.435516,112.4
65,28.7,2479.2,65.386314,-147.435394,112.7
65.1,28.8,2478.2,65.386902,-147.435287,112.9
65.2,28.8,2477.3,65.387497,-147.435165,113.2
65.3,28.9,2476.4,65.388084,-147.435059,113.4
65.4,29,2475.5,65.38868,-147.434952,113.6
65.5,29,2474.6,65.389267,-147.43483,113.9
65.6,29.1,2473.7,65.389862,-147.434723,114.1
65.7,29.2,2472.8,65.39045,-147.434601,114.4
65.8,29.2,2471.9,65.391045,-147.434494,114.6
65.9,29.3,2470.9,65.391632,-147.434387,114.8
66,29.4,2470,65.392227,-147.434265,115.1
66.1,29.4,2469.1,65.392815,-147.434158,115.3
66.2,29.5,2468.2,65.39341,-147.434036,115.5
66.3,29.6,2467.3,65.393997,-147.433929,115.8
66.4,29.6,2466.4,65.394585,-147.433823,116
66.5,29.7,2465.5,65.39518,-147.433701,116.3
66.6,29.8,2464.6,65.395767,-147.433594,116.5
66.7,29.8,2463.7,65.396362,-147.433472,116.7
66.8,29.9,2462.7,65.39695,-147.433365,117
66.9,30,2461.8,65.397537,-147.433258,117.2
67,30,2460.9,65.398132,-147.433136,117.4
67.1,30.1,2460,65.39872,-147.433029,117.7
67.2,30.2,2459.1,65.399315,-147.432907,117.9
67.3,30.2,2458.2,65.399902,-147.4328,118.1
67.4,30.3,2457.3,65.40049,-147.432693,118.4
67.5,30.4,2456.4,65.401085,-147.432571,118.6
67.6,30.4,2455.5,65.401672,-147.432465,118.9
67.7,30.5,2454.5,65.402267,-147.432343,119.1
67.8,30.5,2453.6,65.402855,-147.432236,119.3
67.9,30.6,2452.7,65.403442,-147.432129,119.6
68,30.7,2451.8,65.404037,-147.432007,119.8
68.1,30.7,2450.9,65.404625,-147.4319,120
68.2,30.8,2450,65.40522,-147.431778,120.3
68.3,30.9,2449.1,65.405807,-147.431671,120.5
68.4,30.9,2448.2,65.406395,-147.431564,120.7
68.5,31,2447.3,65.40699,-147.431442,121
68.6,31.1,2446.4,65.407578,-147.431335,121.2
68.7,31.1,2445.4,65.408173,-147.431213,121.4
68.8,31.2,2444.5,65.40876,-147.431107,121.7
68.9,31.3,2443.6,65.409348,-147.431,121.9
69,31.3,2442.7,65.409943,-147.430878,122.2
69.1,31.4,2441.8,65.41053,-147.430771,122.4
69.2,31.5,2440.9,65.411118,-147.430649,122.6
69.3,31.5,2440,65.411713,-147.430542,122.9
69.4,31.6,2439.1,65.4123,-147.430435,123.1
69.5,31.7,2438.2,65.412888,-147.430313,123.3
69.6,31.7,2437.3,65.413483,-147.430206,123.6
69.7,31.8,2436.4,65.41407,-147.430084,123.8
69.8,31.9,2435.4,65.414658,-147.429977,124
69.9,31.9,2434.5,65.415253,-147.429871,124.3
70,32,2433.6,65.41584,-147.429749,124.5
70.1,32.1,2432.7,65.416428,-147.429642,124.7
70.2,32.1,2431.8,65.417015,-147.42952,125
70.3,32.2,2430.9,65.417603,-147.429413,125.2
70.4,32.3,2430,65.418198,-147.429306,125.4
70.5,32.3,2429.1,65.418785,-147.429184,125.7
70.6,32.4,2428.2,65.419373,-147.429077,125.9
70.7,32.5,2427.3,65.41996,-147.428955,126.1
70.8,32.5,2426.4,65.420547,-147.428848,126.4
70.9,32.6,2425.5,65.421143,-147.428741,126.6
71,32.7,2424.6,65.42173,-147.428619,126.8
71.1,32.7,2423.6,65.422318,-147.428513,127.1
71.2,32.8,2422.7,65.422905,-147.428391,127.3
71.3,32.9,2421.8,65.423492,-147.428284,127.5
71.4,32.9,2420.9,65.424088,-147.428177,127.8
71.5,33,2420,65.424675,-147.428055,128
71.6,33.1,2419.1,65.425262,-147.427948,128.2
71.7,33.1,2418.2,65.42585,-147.427826,128.5
71.8,33.2,2417.3,65.426437,-147.427719,128.7
71.9,33.3,2416.4,65.427032,-147.427612,128.9
72,33.3,2415.5,65.42762,-147.42749,129.2
72.1,33.4,2414.6,65.428207,-147.427383,129.4
72.2,33.4,2413.7,65.428795,-147.427277,129.6
72.3,33.5,2412.8,65.429382,-147.427155,129.9
72.4,33.6,2411.9,65.42997,-147.427048,130.1
72.5,33.6,2411,65.430557,-147.426941,130.3
72.6,33.7,2410,65.431145,-147.426819,130.5
72.7,33.8,2409.1,65.431732,-147.426712,130.8
72.8,33.8,2408.2,65.432327,-147.426605,131
72.9,33.9,2407.3,65.432915,-147.426483,131.2
73,34,2406.4,65.433502,-147.426376,131.5
73.1,34,2405.5,65.43409,-147.42627,131.7
73.2,34.1,2404.6,65.434677,-147.426147,131.9
73.3,34.2,2403.7,65.435265,-147.426041,132.2
73.4,34.2,2402.8,65.435852,-147.425934,132.4
73.5,34.3,2401.9,65.43644,-147.425812,132.6
73.6,34.4,2401,65.437027,-147.425705,132.9
73.7,34.4,2400.1,65.437614,-147.425583,133.1
73.8,34.5,2399.2,65.438202,-147.425476,133.3
73.9,34.6,2398.3,65.438789,-147.425369,133.5
74,34.6,2397.4,65.439377,-147.425247,133.8
74.1,34.7,2396.5,65.439964,-147.42514,134
74.2,34.8,2395.6,65.440552,-147.425034,134.2
74.3,34.8,2394.7,65.441139,-147.424911,134.5
74.4,34.9,2393.8,65.441727,-147.424805,134.7
74.5,35,2392.9,65.442314,-147.424698,134.9
74.6,35,2391.9,65.442902,-147.424576,135.2
74.7,35.1,2391,65.443489,-147.424469,135.4
74.8,35.2,2390.1,65.444077,-147.424362,135.6
74.9,35.2,2389.2,65.444672,-147.42424,135.8
75,35.3,2388.3,65.445259,-147.424133,136.1
75.1,35.4,2387.4,65.445839,-147.424026,136.3
75.2,35.4,2386.5,65.446426,-147.423904,136.5
75.3,35.5,2385.6,65.447014,-147.423798,136.8
75.4,35.6,2384.7,65.447601,-147.423691,137
75.5,35.6,2383.8,65.448189,-147.423569,137.2
75.6,35.7,2382.9,65.448776,-147.423462,137.4
75.7,35.8,2382,65.449364,-147.42334,137.7
75.8,35.8,2381.1,65.449951,-147.423233,137.9
75.9,35.9,2380.2,65.450539,-147.423126,138.1
76,35.9,2379.3,65.451126,-147.423004,138.4
76.1,36,2378.4,65.451706,-147.422897,138.6
76.2,36.1,2377.5,65.452293,-147.422791,138.8
76.3,36.1,2376.6,65.452881,-147.422668,139
76.4,36.2,2375.7,65.453468,-147.422562,139.3
76.5,36.3,2374.8,65.454056,-147.422455,139.5
76.6,36.3,2373.9,65.454643,-147.422333,139.7
76.7,36.4,2373,65.455231,-147.422226,140
76.8,36.5,2372.1,65.455818,-147.422119,140.2
76.9,36.5,2371.2,65.456406,-147.421997,140.4
77,36.6,2370.3,65.456993,-147.42189,140.6
77.1,36.7,2369.4,65.457573,-147.421783,140.9
77.2,36.7,2368.5,65.45816,-147.421677,141.1
77.3,36.8,2367.6,65.458748,-147.421555,141.3
77.4,36.9,2366.7,65.459335,-147.421448,141.5
77.5,36.9,2365.8,65.459923,-147.421341,141.8
77.6,37,2364.9,65.460503,-147.421219,142
77.7,37.1,2364,65.46109,-147.421112,142.2
77.8,37.1,2363.1,65.461678,-147.421005,142.5
77.9,37.2,2362.2,65.462265,-147.420883,142.7
78,37.3,2361.3,65.462852,-147.420776,142.9
78.1,37.3,2360.4,65.463432,-147.42067,143.1
78.2,37.4,2359.5,65.46402,-147.420563,143.4
78.3,37.5,2358.6,65.464607,-147.420441,143.6
78.4,37.5,2357.7,65.465195,-147.420334,143.8
78.5,37.6,2356.8,65.465782,-147.420227,144
78.6,37.7,2355.9,65.466362,-147.420105,144.3
78.7,37.7,2355,65.466949,-147.419998,144.5
78.8,37.8,2354.1,65.467537,-147.419891,144.7
78.9,37.8,2353.2,65.468124,-147.419769,144.9
79,37.9,2352.3,65.468712,-147.419662,145.2
79.1,38,2351.4,65.469292,-147.419556,145.4
79.2,38,2350.5,65.469879,-147.419449,145.6
79.3,38.1,2349.6,65.470467,-147.419327,145.8
79.4,38.2,2348.7,65.471054,-147.41922,146.1
79.5,38.2,2347.8,65.471642,-147.419113,146.3
79.6,38.3,2346.9,65.472221,-147.418991,146.5
79.7,38.4,2346,65.472809,-147.418884,146.7
79.8,38.4,2345.1,65.473396,-147.418777,147
79.9,38.5,2344.2,65.473984,-147.418655,147.2
80,38.6,2343.3,65.474564,-147.418549,147.4
80.1,38.6,2342.4,65.475151,-147.418442,147.6
80.2,38.7,2341.5,65.475739,-147.418335,147.9
80.3,38.8,2340.6,65.476318,-147.418213,148.1
80.4,38.8,2339.7,65.476906,-147.418106,148.3
80.5,38.9,2338.8,65.477486,-147.417999,148.5
80.6,39,2337.9,65.478073,-147.417877,148.8
80.7,39,2337,65.478661,-147.41777,149
80.8,39.1,2336.1,65.47924,-147.417664,149.2
80.9,39.2,2335.2,65.479828,-147.417542,149.4
81,39.2,2334.3,65.480408,-147.417435,149.7
81.1,39.3,2333.4,65.480995,-147.417328,149.9
81.2,39.4,2332.5,65.481583,-147.417221,150.1
81.3,39.4,2331.6,65.48217,-147.417099,150.3
81.4,39.5,2330.7,65.48275,-147.416992,150.6
81.5,39.6,2329.8,65.483337,-147.416885,150.8
81.6,39.6,2328.9,65.483925,-147.416763,151
81.7,39.7,2328,65.484505,-147.416656,151.2
81.8,39.7,2327.1,65.485092,-147.41655,151.4
81.9,39.8,2326.2,65.48568,-147.416428,151.7
82,39.9,2325.3,65.486259,-147.416321,151.9
82.1,39.9,2324.4,65.486847,-147.416214,152.1
82.2,40,2323.5,65.487427,-147.416107,152.3
82.3,40.1,2322.6,65.488014,-147.415985,152.6
82.4,40.1,2321.7,65.488594,-147.415878,152.8
82.5,40.2,2320.8,65.489182,-147.415771,153
82.6,40.3,2319.9,65.489761,-147.415649,153.2
82.7,40.3,2319,65.490349,-147.415543,153.4
82.8,40.4,2318.1,65.490929,-147.415436,153.7
82.9,40.5,2317.2,65.491516,-147.415314,153.9
83,40.5,2316.3,65.492096,-147.415207,154.1
83.1,40.6,2315.4,65.492683,-147.4151,154.3
83.2,40.7,2314.5,65.493271,-147.414993,154.6
83.3,40.7,2313.6,65.493851,-147.414886,154.8
83.4,40.8,2312.7,65.494438,-147.414764,155
83.5,40.9,2311.8,65.495018,-147.414658,155.2
83.6,40.9,2310.9,65.495605,-147.414551,155.4
83.7,41,2310,65.496193,-147.414444,155.7
83.8,41.1,2309.1,65.496773,-147.414337,155.9
83.9,41.1,2308.3,65.49736,-147.414215,156.1
84,41.2,2307.4,65.49794,-147.414108,156.3
84.1,41.2,2306.5,65.498528,-147.414001,156.5
84.2,41.3,2305.6,65.499107,-147.413895,156.8
84.3,41.4,2304.7,65.499687,-147.413773,157
84.4,41.4,2303.8,65.500275,-147.413666,157.2
84.5,41.5,2302.9,65.500854,-147.413559,157.4
84.6,41.6,2302,65.501442,-147.413437,157.6
84.7,41.6,2301.1,65.502022,-147.41333,157.9
84.8,41.7,2300.2,65.502602,-147.413223,158.1
84.9,41.8,2299.3,65.503189,-147.413116,158.3
85,41.8,2298.4,65.503769,-147.412994,158.5
85.1,41.9,2297.5,65.504356,-147.412888,158.7
85.2,42,2296.6,65.504936,-147.412781,159
85.3,42,2295.7,65.505516,-147.412674,159.2
85.4,42.1,2294.8,65.506104,-147.412552,159.4
85.5,42.2,2293.9,65.506683,-147.412445,159.6
85.6,42.2,2293,65.507271,-147.412338,159.8
85.7,42.3,2292.1,65.507851,-147.412231,160.1
85.8,42.4,2291.3,65.50843,-147.412125,160.3
85.9,42.4,2290.4,65.509018,-147.412003,160.5
86,42.5,2289.5,65.509598,-147.411896,160.7
86.1,42.6,2288.6,65.510185,-147.411789,160.9
86.2,42.6,2287.7,65.510765,-147.411682,161.2
86.3,42.7,2286.8,65.511345,-147.41156,161.4
86.4,42.7,2285.9,65.511932,-147.411453,161.6
86.5,42.8,2285,65.512512,-147.411346,161.8
86.6,42.9,2284.1,65.5131,-147.411224,162
86.7,42.9,2283.2,65.51368,-147.411118,162.3
86.8,43,2282.3,65.514259,-147.411011,162.5
86.9,43.1,2281.4,65.514847,-147.410904,162.7
87,43.1,2280.5,65.515427,-147.410782,162.9
87.1,43.2,2279.6,65.516014,-147.410675,163.1
87.2,43.3,2278.7,65.516594,-147.410568,163.3
87.3,43.3,2277.8,65.517174,-147.410461,163.6
87.4,43.4,2277,65.517754,-147.410339,163.8
87.5,43.5,2276.1,65.518341,-147.410233,164
87.6,43.5,2275.2,65.518921,-147.410126,164.2
87.7,43.6,2274.3,65.519501,-147.410019,164.4
87.8,43.7,2273.4,65.520088,-147.409912,164.6
87.9,43.7,2272.5,65.520668,-147.40979,164.9
88,43.8,2271.6,65.521248,-147.409683,165.1
88.1,43.9,2270.7,65.521835,-147.409576,165.3
88.2,43.9,2269.8,65.522415,-147.40947,165.5
88.3,44,2268.9,65.522995,-147.409348,165.7
88.4,44.1,2268,65.523575,-147.409241,166
88.5,44.1,2267.1,65.524162,-147.409134,166.2
88.6,44.2,2266.3,65.524742,-147.409012,166.4
88.7,44.2,2265.4,65.525322,-147.408905,166.6
88.8,44.3,2264.5,65.525909,-147.408798,166.8
88.9,44.4,2263.6,65.526489,-147.408691,167
89,44.4,2262.7,65.527069,-147.408569,167.3
89.1,44.5,2261.8,65.527649,-147.408463,167.5
89.2,44.6,2260.9,65.528236,-147.408356,167.7
89.3,44.6,2260,65.528816,-147.408249,167.9
89.4,44.7,2259.1,65.529396,-147.408127,168.1
89.5,44.8,2258.2,65.529976,-147.40802,168.3
89.6,44.8,2257.3,65.530556,-147.407913,168.5
89.7,44.9,2256.4,65.531143,-147.407806,168.8
89.8,45,2255.6,65.531723,-147.4077,169
89.9,45,2254.7,65.532303,-147.407578,169.2
90,45.1,2253.8,65.532883,-147.407471,169.4
90.1,45.2,2252.9,65.533463,-147.407364,169.6
90.2,45.2,2252,65.534042,-147.407257,169.8
90.3,45.3,2251.1,65.534622,-147.40715,170.1
90.4,45.4,2250.2,65.53521,-147.407028,170.3
90.5,45.4,2249.3,65.535789,-147.406921,170.5
90.6,45.5,2248.4,65.536369,-147.406815,170.7
90.7,45.5,2247.5,65.536949,-147.406708,170.9
90.8,45.6,2246.7,65.537529,-147.406601,171.1
90.9,45.7,2245.8,65.538109,-147.406479,171.3
91,45.7,2244.9,65.538689,-147.406372,171.6
91.1,45.8,2244,65.539268,-147.406265,171.8
91.2,45.9,2243.1,65.539848,-147.406158,172
91.3,45.9,2242.2,65.540428,-147.406052,172.2
91.4,46,2241.3,65.541016,-147.40593,172.4
91.5,46.1,2240.4,65.541595,-147.405823,172.6
91.6,46.1,2239.5,65.542175,-147.405716,172.8
91.7,46.2,2238.7,65.542755,-147.405609,173.1
91.8,46.3,2237.8,65.543335,-147.405502,173.3
91.9,46.3,2236.9,65.543915,-147.40538,173.5
92,46.4,2236,65.544495,-147.405273,173.7
92.1,46.5,2235.1,65.545074,-147.405167,173.9
92.2,46.5,2234.2,65.545654,-147.40506,174.1
92.3,46.6,2233.3,65.546234,-147.404953,174.3
92.4,46.7,2232.4,65.546814,-147.404831,174.5
92.5,46.7,2231.5,65.547401,-147.404724,174.8
92.6,46.8,2230.7,65.547981,-147.404617,175
92.7,46.8,2229.8,65.548561,-147.40451,175.2
92.8,46.9,2228.9,65.549141,-147.404404,175.4
92.9,47,2228,65.549721,-147.404282,175.6
93,47,2227.1,65.550301,-147.404175,175.8
93.1,47.1,2226.2,65.55088,-147.404068,176
93.2,47.2,2225.3,65.55146,-147.403961,176.2
93.3,47.2,2224.4,65.55204,-147.403854,176.5
93.4,47.3,2223.6,65.55262,-147.403732,176.7
93.5,47.4,2222.7,65.5532,-147.403625,176.9
93.6,47.4,2221.8,65.55378,-147.403519,177.1
93.7,47.5,2220.9,65.554359,-147.403412,177.3
93.8,47.6,2220,65.554939,-147.403305,177.5
93.9,47.6,2219.1,65.555519,-147.403183,177.7
94,47.7,2218.2,65.556099,-147.403076,177.9
94.1,47.8,2217.4,65.556679,-147.402969,178.2
94.2,47.8,2216.5,65.557259,-147.402863,178.4
94.3,47.9,2215.6,65.557838,-147.402756,178.6
94.4,47.9,2214.7,65.558418,-147.402634,178.8
94.5,48,2213.8,65.55899,-147.402527,179
94.6,48.1,2212.9,65.55957,-147.40242,179.2
94.7,48.1,2212,65.56015,-147.402313,179.4
94.8,48.2,2211.1,65.56073,-147.402206,179.6
94.9,48.3,2210.3,65.56131,-147.402084,179.8
95,48.3,2209.4,65.56189,-147.401978,180.1
95.1,48.4,2208.5,65.562469,-147.401871,180.3
95.2,48.5,2207.6,65.563049,-147.401764,180.5
95.3,48.5,2206.7,65.563629,-147.401657,180.7
95.4,48.6,2205.8,65.564209,-147.401535,180.9
95.5,48.7,2204.9,65.564781,-147.401428,181.1
95.6,48.7,2204.1,65.565361,-147.401321,181.3
95.7,48.8,2203.2,65.565941,-147.401215,181.5
95.8,48.9,2202.3,65.566521,-147.401108,181.7
95.9,48.9,2201.4,65.567101,-147.400986,181.9
96,49,2200.5,65.56768,-147.400879,182.2
96.1,49,2199.6,65.56826,-147.400772,182.4
96.2,49.1,2198.8,65.56884,-147.400665,182.6
96.3,49.2,2197.9,65.56942,-147.400558,182.8
96.4,49.2,2197,65.57,-147.400436,183
96.5,49.3,2196.1,65.570572,-147.40033,183.2
96.6,49.4,2195.2,65.571152,-147.400223,183.4
96.7,49.4,2194.3,65.571732,-147.400116,183.6
96.8,49.5,2193.4,65.572311,-147.400009,183.8
96.9,49.6,2192.6,65.572891,-147.399887,184
97,49.6,2191.7,65.573471,-147.39978,184.3
97.1,49.7,2190.8,65.574051,-147.399673,184.5
97.2,49.8,2189.9,65.574631,-147.399567,184.7
97.3,49.8,2189,65.575203,-147.39946,184.9
97.4,49.9,2188.1,65.575783,-147.399353,185.1
97.5,50,2187.3,65.576363,-147.399246,185.3
97.6,50,2186.4,65.576942,-147.399139,185.5
97.7,50.1,2185.5,65.577522,-147.399033,185.7
97.8,50.1,2184.6,65.578094,-147.398911,185.9
97.9,50.2,2183.7,65.578674,-147.398804,186.1
98,50.3,2182.8,65.579254,-147.398697,186.3
98.1,50.3,2182,65.579834,-147.39859,186.5
98.2,50.4,2181.1,65.580414,-147.398483,186.7
98.3,50.5,2180.2,65.580986,-147.398376,187
98.4,50.5,2179.3,65.581566,-147.398254,187.2
98.5,50.6,2178.4,65.582146,-147.398148,187.4
98.6,50.7,2177.5,65.582726,-147.398041,187.6
98.7,50.7,2176.7,65.583305,-147.397934,187.8
98.8,50.8,2175.8,65.583878,-147.397827,188
98.9,50.9,2174.9,65.584457,-147.397705,188.2
99,50.9,2174,65.585037,-147.397598,188.4
99.1,51,2173.1,65.585617,-147.397491,188.6
99.2,51.1,2172.2,65.586189,-147.397385,188.8
99.3,51.1,2171.4,65.586769,-147.397278,189
99.4,51.2,2170.5,65.587349,-147.397171,189.2
99.5,51.2,2169.6,65.587921,-147.397064,189.4
99.6,51.3,2168.7,65.588501,-147.396957,189.6
99.7,51.4,2167.8,65.589081,-147.396851,189.9
99.8,51.4,2167,65.589653,-147.396729,190.1
99.9,51.5,2166.1,65.590233,-147.396622,190.3
100,51.6,2165.2,65.590813,-147.396515,190.5
100.1,51.6,2164.3,65.591385,-147.396408,190.7
100.2,51.7,2163.4,65.591965,-147.396301,190.9
100.3,51.8,2162.6,65.592545,-147.396194,191.1
100.4,51.8,2161.7,65.593117,-147.396072,191.3
100.5,51.9,2160.8,65.593697,-147.395966,191.5
100.6,52,2159.9,65.594269,-147.395859,191.7
100.7,52,2159,65.594849,-147.395752,191.9
100.8,52.1,2158.1,65.595428,-147.395645,192.1
100.9,52.2,2157.3,65.596001,-147.395523,192.3
101,52.2,2156.4,65.596581,-147.395416,192.5
101.1,52.3,2155.5,65.597153,-147.395309,192.7
101.2,52.3,2154.6,65.597733,-147.395203,192.9
101.3,52.4,2153.7,65.598312,-147.395096,193.1
101.4,52.5,2152.9,65.598885,-147.394989,193.3
101.5,52.5,2152,65.599464,-147.394882,193.6
101.6,52.6,2151.1,65.600037,-147.394775,193.8
101.7,52.7,2150.2,65.600616,-147.394669,194
101.8,52.7,2149.3,65.601196,-147.394547,194.2
101.9,52.8,2148.5,65.601768,-147.39444,194.4
102,52.9,2147.6,65.602348,-147.394333,194.6
102.1,52.9,2146.7,65.602921,-147.394226,194.8
102.2,53,2145.8,65.6035,-147.394119,195
102.3,53.1,2144.9,65.60408,-147.394012,195.2
102.4,53.1,2144.1,65.604652,-147.39389,195.4
102.5,53.2,2143.2,65.605232,-147.393784,195.6
102.6,53.2,2142.3,65.605804,-147.393677,195.8
102.7,53.3,2141.4,65.606384,-147.39357,196
102.8,53.4,2140.6,65.606964,-147.393463,196.2
102.9,53.4,2139.7,65.607536,-147.393341,196.4
103,53.5,2138.8,65.608116,-147.393234,196.6
103.1,53.6,2137.9,65.608688,-147.393127,196.8
103.2,53.6,2137,65.609268,-147.393021,197
103.3,53.7,2136.2,65.60984,-147.392914,197.2
